row,field,value,message,suggested_fix
250,store_name,L&T PANJAGUTTA MALL HYDERABAD,Store 'L&T PANJAGUTTA MALL HYDERABAD' not found,Upload store master first or correct store name
251,store_name,L&T PANJAGUTTA MALL HYDERABAD,Store 'L&T PANJAGUTTA MALL HYDERABAD' not found,Upload store master first or correct store name
252,store_name,L&T PANJAGUTTA MALL HYDERABAD,Store 'L&T PANJAGUTTA MALL HYDERABAD' not found,Upload store master first or correct store name
253,store_name,L&T PANJAGUTTA MALL HYDERABAD,Store 'L&T PANJAGUTTA MALL HYDERABAD' not found,Upload store master first or correct store name
254,store_name,L&T PANJAGUTTA MALL HYDERABAD,Store 'L&T PANJAGUTTA MALL HYDERABAD' not found,Upload store master first or correct store name
255,store_name,L&T PANJAGUTTA MALL HYDERABAD,Store 'L&T PANJAGUTTA MALL HYDERABAD' not found,Upload store master first or correct store name
256,store_name,L&T PANJAGUTTA MALL HYDERABAD,Store 'L&T PANJAGUTTA MALL HYDERABAD' not found,Upload store master first or correct store name
257,store_name,L&T PANJAGUTTA MALL HYDERABAD,Store 'L&T PANJAGUTTA MALL HYDERABAD' not found,Upload store master first or correct store name
258,store_name,L&T PANJAGUTTA MALL HYDERABAD,Store 'L&T PANJAGUTTA MALL HYDERABAD' not found,Upload store master first or correct store name
259,store_name,L&T PANJAGUTTA MALL HYDERABAD,Store 'L&T PANJAGUTTA MALL HYDERABAD' not found,Upload store master first or correct store name
260,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
261,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
262,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
263,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
264,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
265,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
266,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
267,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
268,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
269,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
270,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
271,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
272,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
273,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
274,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
275,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
276,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
277,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
278,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
279,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
280,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
281,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
282,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
283,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
284,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
285,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
286,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
287,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
288,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
289,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
290,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
291,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
292,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
293,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
294,store_name,LAKESHORE MALL HYDERABAD,Store 'LAKESHORE MALL HYDERABAD' not found,Upload store master first or correct store name
295,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
296,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
297,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
298,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
299,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
300,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
301,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
302,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
303,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
304,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
305,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
306,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
307,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
308,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
309,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
310,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
311,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
312,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
313,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
314,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
315,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
316,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
317,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
318,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
319,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
320,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
321,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
322,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
323,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
324,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
325,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
326,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
327,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
328,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
329,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
330,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
331,store_name,NEXUS  MALL HYDERABAD,Store 'NEXUS  MALL HYDERABAD' not found,Upload store master first or correct store name
332,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
333,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
334,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
335,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
336,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
337,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
338,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
339,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
340,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
341,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
342,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
343,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
344,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
345,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
346,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
347,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
348,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
349,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
350,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
351,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
352,store_name,NIZAMABAD,Store 'NIZAMABAD' not found,Upload store master first or correct store name
353,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
354,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
355,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
356,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
357,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
358,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
359,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
360,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
361,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
362,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
363,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
364,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
365,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
366,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
367,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
368,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
369,store_name,PVP MALL VIJAYAWADA,Store 'PVP MALL VIJAYAWADA' not found,Upload store master first or correct store name
