GRN Code,SKU Code,Style Name,Size,Store Code,Store Name,City,Quantity
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11106A__M,FWS6KS11106A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11106A__S,FWS6KS11106A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11106A__XL,FWS6KS11106A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11106A__XS,FWS6KS11106A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11111A__L/XL,FWS6KS11111A,L/XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11111A__S/M,FWS6KS11111A,S/M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11112A__L/XL,FWS6KS11112A,L/XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11112A__S/M,FWS6KS11112A,S/M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11122A__L,FWS6KS11122A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11122A__M,FWS6KS11122A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11122A__S,FWS6KS11122A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11122A__XL,FWS6KS11122A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11122A__XS,FWS6KS11122A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,2
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11122B__L,FWS6KS11122B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11122B__M,FWS6KS11122B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11122B__S,FWS6KS11122B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11122B__XL,FWS6KS11122B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11122B__XS,FWS6KS11122B,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11123A__L,FWS6KS11123A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11123A__M,FWS6KS11123A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11123A__S,FWS6KS11123A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11123A__XL,FWS6KS11123A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11123A__XS,FWS6KS11123A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11123B__L,FWS6KS11123B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11123B__M,FWS6KS11123B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11123B__S,FWS6KS11123B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11123B__XL,FWS6KS11123B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11123B__XS,FWS6KS11123B,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11124A__L,FWS6KS11124A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11124A__M,FWS6KS11124A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11124A__S,FWS6KS11124A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11124A__XL,FWS6KS11124A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11124A__XS,FWS6KS11124A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11124B__L,FWS6KS11124B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11124B__M,FWS6KS11124B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11124B__S,FWS6KS11124B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11124B__XL,FWS6KS11124B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11124B__XS,FWS6KS11124B,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11133A__L,FWS6KS11133A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11133A__M,FWS6KS11133A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11133A__S,FWS6KS11133A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11133A__XL,FWS6KS11133A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11133A__XS,FWS6KS11133A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,2
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11133B__L,FWS6KS11133B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11133B__M,FWS6KS11133B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11133B__S,FWS6KS11133B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11133B__XL,FWS6KS11133B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11133B__XS,FWS6KS11133B,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11134A__L,FWS6KS11134A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11134A__M,FWS6KS11134A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11134A__S,FWS6KS11134A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11134A__XL,FWS6KS11134A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11134A__XS,FWS6KS11134A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11134B__L,FWS6KS11134B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11134B__M,FWS6KS11134B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11134B__S,FWS6KS11134B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11134B__XL,FWS6KS11134B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11134B__XS,FWS6KS11134B,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11146A__L/XL,FWS6KS11146A,L/XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11146A__S/M,FWS6KS11146A,S/M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,2
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11146B__L/XL,FWS6KS11146B,L/XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11146B__S/M,FWS6KS11146B,S/M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11147A__L/XL,FWS6KS11147A,L/XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11147A__S/M,FWS6KS11147A,S/M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,2
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11152A__L,FWS6KS11152A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11152A__M,FWS6KS11152A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11152A__S,FWS6KS11152A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11152A__XL,FWS6KS11152A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11152A__XS,FWS6KS11152A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,2
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11153A__L,FWS6KS11153A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11153A__M,FWS6KS11153A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11153A__S,FWS6KS11153A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11153A__XL,FWS6KS11153A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11153A__XS,FWS6KS11153A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11154A__L,FWS6KS11154A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11154A__M,FWS6KS11154A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11154A__S,FWS6KS11154A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11154A__XL,FWS6KS11154A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,FWS6KS11154A__XS,FWS6KS11154A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
