buyer_name,vendor_name,sku_code,category,fabric,TOP COLOUR,colour,colour_family,mrp,story,sub_story,SUB STORY 2,store_group_rule,style_risk_group,size,total_buy_qty,ecom_reserved_qty,ars_reserved_qty,expected_first_allocation_qty
David,Dogri Collection,EWS6CD22989B,Salwar Suit,Chanderi,Brick Red,BRICK RED,RED,4998,(blank),(blank),(blank),All Stores,No Group,L/XL,0,0,0,0
David,Dogri Collection,EWS6CD22990A,Salwar Suit,Chanderi,Brick Red,BRICK RED,RED,4998,(blank),(blank),(blank),All Stores,No Group,XS,52,3,17,32
David,Dogri Collection,EWS6CD22990A,Salwar Suit,Chanderi,Brick Red,BRICK RED,RED,4998,(blank),(blank),(blank),All Stores,No Group,S,104,7,34,63
David,Dogri Collection,EWS6CD22990A,Salwar Suit,Chanderi,Brick Red,BRICK RED,RED,4998,(blank),(blank),(blank),All Stores,No Group,M,156,10,51,95
David,Dogri Collection,EWS6CD22990A,Salwar Suit,Chanderi,Brick Red,BRICK RED,RED,4998,(blank),(blank),(blank),All Stores,No Group,L,156,10,51,95
David,Dogri Collection,EWS6CD22990A,Salwar Suit,Chanderi,Brick Red,BRICK RED,RED,4998,(blank),(blank),(blank),All Stores,No Group,XL,104,7,34,63
David,Dogri Collection,EWS6CD22990A,Salwar Suit,Chanderi,Brick Red,BRICK RED,RED,4998,(blank),(blank),(blank),All Stores,No Group,2XL,52,3,17,32
David,Dogri Collection,EWS6CD22990A,Salwar Suit,Chanderi,Brick Red,BRICK RED,RED,4998,(blank),(blank),(blank),All Stores,No Group,S/M,0,0,0,0
David,Dogri Collection,EWS6CD22990A,Salwar Suit,Chanderi,Brick Red,BRICK RED,RED,4998,(blank),(blank),(blank),All Stores,No Group,L/XL,0,0,0,0
David,Dogri Collection,EWS6CD22990B,Salwar Suit,Chanderi,Mustard,MUSTARD,YELLOW,4998,(blank),(blank),(blank),All Stores,No Group,XS,52,3,17,32
David,Dogri Collection,EWS6CD22990B,Salwar Suit,Chanderi,Mustard,MUSTARD,YELLOW,4998,(blank),(blank),(blank),All Stores,No Group,S,104,7,34,63
David,Dogri Collection,EWS6CD22990B,Salwar Suit,Chanderi,Mustard,MUSTARD,YELLOW,4998,(blank),(blank),(blank),All Stores,No Group,M,156,10,51,95
David,Dogri Collection,EWS6CD22990B,Salwar Suit,Chanderi,Mustard,MUSTARD,YELLOW,4998,(blank),(blank),(blank),All Stores,No Group,L,156,10,51,95
David,Dogri Collection,EWS6CD22990B,Salwar Suit,Chanderi,Mustard,MUSTARD,YELLOW,4998,(blank),(blank),(blank),All Stores,No Group,XL,104,7,34,63
David,Dogri Collection,EWS6CD22990B,Salwar Suit,Chanderi,Mustard,MUSTARD,YELLOW,4998,(blank),(blank),(blank),All Stores,No Group,2XL,52,3,17,32
David,Dogri Collection,EWS6CD22990B,Salwar Suit,Chanderi,Mustard,MUSTARD,YELLOW,4998,(blank),(blank),(blank),All Stores,No Group,S/M,0,0,0,0
David,Dogri Collection,EWS6CD22990B,Salwar Suit,Chanderi,Mustard,MUSTARD,YELLOW,4998,(blank),(blank),(blank),All Stores,No Group,L/XL,0,0,0,0
David,Jeevitha Creation,CWS6KU61670A,Kurta,Muslin,Green,GREEN,GREEN,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,XS,52,4,17,31
David,Jeevitha Creation,CWS6KU61670A,Kurta,Muslin,Green,GREEN,GREEN,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,S,105,9,34,62
David,Jeevitha Creation,CWS6KU61670A,Kurta,Muslin,Green,GREEN,GREEN,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,M,157,13,50,94
David,Jeevitha Creation,CWS6KU61670A,Kurta,Muslin,Green,GREEN,GREEN,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,L,157,13,50,94
David,Jeevitha Creation,CWS6KU61670A,Kurta,Muslin,Green,GREEN,GREEN,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,XL,157,13,50,94
David,Jeevitha Creation,CWS6KU61670A,Kurta,Muslin,Green,GREEN,GREEN,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,2XL,105,9,34,62
David,Jeevitha Creation,CWS6KU61670A,Kurta,Muslin,Green,GREEN,GREEN,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,S/M,0,0,0,0
David,Jeevitha Creation,CWS6KU61670A,Kurta,Muslin,Green,GREEN,GREEN,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,L/XL,0,0,0,0
David,Jeevitha Creation,CWS6KU61670B,Kurta,Muslin,Yellow,YELLOW,YELLOW,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,XS,52,4,17,31
David,Jeevitha Creation,CWS6KU61670B,Kurta,Muslin,Yellow,YELLOW,YELLOW,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,S,105,9,34,62
David,Jeevitha Creation,CWS6KU61670B,Kurta,Muslin,Yellow,YELLOW,YELLOW,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,M,157,13,50,94
David,Jeevitha Creation,CWS6KU61670B,Kurta,Muslin,Yellow,YELLOW,YELLOW,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,L,157,13,50,94
David,Jeevitha Creation,CWS6KU61670B,Kurta,Muslin,Yellow,YELLOW,YELLOW,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,XL,157,13,50,94
David,Jeevitha Creation,CWS6KU61670B,Kurta,Muslin,Yellow,YELLOW,YELLOW,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,2XL,105,9,34,62
David,Jeevitha Creation,CWS6KU61670B,Kurta,Muslin,Yellow,YELLOW,YELLOW,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,S/M,0,0,0,0
David,Jeevitha Creation,CWS6KU61670B,Kurta,Muslin,Yellow,YELLOW,YELLOW,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group A,L/XL,0,0,0,0
David,Jeevitha Creation,CWS6KU61671A,Kurta,Muslin,Navy Blue,NAVY BLUE,BLUE,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,XS,52,4,17,31
David,Jeevitha Creation,CWS6KU61671A,Kurta,Muslin,Navy Blue,NAVY BLUE,BLUE,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,S,105,9,34,62
David,Jeevitha Creation,CWS6KU61671A,Kurta,Muslin,Navy Blue,NAVY BLUE,BLUE,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,M,157,13,50,94
David,Jeevitha Creation,CWS6KU61671A,Kurta,Muslin,Navy Blue,NAVY BLUE,BLUE,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,L,157,13,50,94
David,Jeevitha Creation,CWS6KU61671A,Kurta,Muslin,Navy Blue,NAVY BLUE,BLUE,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,XL,157,13,50,94
David,Jeevitha Creation,CWS6KU61671A,Kurta,Muslin,Navy Blue,NAVY BLUE,BLUE,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,2XL,105,9,34,62
David,Jeevitha Creation,CWS6KU61671A,Kurta,Muslin,Navy Blue,NAVY BLUE,BLUE,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,S/M,0,0,0,0
David,Jeevitha Creation,CWS6KU61671A,Kurta,Muslin,Navy Blue,NAVY BLUE,BLUE,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,L/XL,0,0,0,0
David,Jeevitha Creation,CWS6KU61671B,Kurta,Muslin,Maroon,MAROON,RED,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,XS,52,4,17,31
David,Jeevitha Creation,CWS6KU61671B,Kurta,Muslin,Maroon,MAROON,RED,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,S,105,9,34,62
David,Jeevitha Creation,CWS6KU61671B,Kurta,Muslin,Maroon,MAROON,RED,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,M,157,13,50,94
David,Jeevitha Creation,CWS6KU61671B,Kurta,Muslin,Maroon,MAROON,RED,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,L,157,13,50,94
David,Jeevitha Creation,CWS6KU61671B,Kurta,Muslin,Maroon,MAROON,RED,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,XL,157,13,50,94
David,Jeevitha Creation,CWS6KU61671B,Kurta,Muslin,Maroon,MAROON,RED,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,2XL,105,9,34,62
David,Jeevitha Creation,CWS6KU61671B,Kurta,Muslin,Maroon,MAROON,RED,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,S/M,0,0,0,0
David,Jeevitha Creation,CWS6KU61671B,Kurta,Muslin,Maroon,MAROON,RED,1298,Modal Chanderi-Solid,(blank),(blank),"A+, A & B Stores",Group B,L/XL,0,0,0,0
David,Lashkery Store,CWS6KU61666A,Dress,Cotton,Maroon,MAROON,RED,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,XS,61,6,19,36
David,Lashkery Store,CWS6KU61666A,Dress,Cotton,Maroon,MAROON,RED,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,S,91,9,29,53
David,Lashkery Store,CWS6KU61666A,Dress,Cotton,Maroon,MAROON,RED,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,M,121,13,38,70
David,Lashkery Store,CWS6KU61666A,Dress,Cotton,Maroon,MAROON,RED,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,L,121,13,38,70
David,Lashkery Store,CWS6KU61666A,Dress,Cotton,Maroon,MAROON,RED,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,XL,121,13,38,70
David,Lashkery Store,CWS6KU61666A,Dress,Cotton,Maroon,MAROON,RED,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,2XL,61,6,19,36
David,Lashkery Store,CWS6KU61666A,Dress,Cotton,Maroon,MAROON,RED,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,S/M,0,0,0,0
David,Lashkery Store,CWS6KU61666A,Dress,Cotton,Maroon,MAROON,RED,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,L/XL,0,0,0,0
David,Lashkery Store,CWS6KU61666B,Dress,Cotton,Blue,BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,XS,61,6,19,36
David,Lashkery Store,CWS6KU61666B,Dress,Cotton,Blue,BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,S,91,9,29,53
David,Lashkery Store,CWS6KU61666B,Dress,Cotton,Blue,BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,M,121,13,38,70
David,Lashkery Store,CWS6KU61666B,Dress,Cotton,Blue,BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,L,121,13,38,70
David,Lashkery Store,CWS6KU61666B,Dress,Cotton,Blue,BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,XL,121,13,38,70
David,Lashkery Store,CWS6KU61666B,Dress,Cotton,Blue,BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,2XL,61,6,19,36
David,Lashkery Store,CWS6KU61666B,Dress,Cotton,Blue,BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,S/M,0,0,0,0
David,Lashkery Store,CWS6KU61666B,Dress,Cotton,Blue,BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group A,L/XL,0,0,0,0
David,Lashkery Store,CWS6KU61667A,Dress,Cotton,Mustard,MUSTARD,YELLOW,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,XS,61,6,19,36
David,Lashkery Store,CWS6KU61667A,Dress,Cotton,Mustard,MUSTARD,YELLOW,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,S,91,9,29,53
David,Lashkery Store,CWS6KU61667A,Dress,Cotton,Mustard,MUSTARD,YELLOW,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,M,121,13,38,70
David,Lashkery Store,CWS6KU61667A,Dress,Cotton,Mustard,MUSTARD,YELLOW,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,L,121,13,38,70
David,Lashkery Store,CWS6KU61667A,Dress,Cotton,Mustard,MUSTARD,YELLOW,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,XL,121,13,38,70
David,Lashkery Store,CWS6KU61667A,Dress,Cotton,Mustard,MUSTARD,YELLOW,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,2XL,61,6,19,36
David,Lashkery Store,CWS6KU61667A,Dress,Cotton,Mustard,MUSTARD,YELLOW,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,S/M,0,0,0,0
David,Lashkery Store,CWS6KU61667A,Dress,Cotton,Mustard,MUSTARD,YELLOW,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,L/XL,0,0,0,0
David,Lashkery Store,CWS6KU61667B,Dress,Cotton,Turquoise Blue,TURQUOISE BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,XS,61,6,19,36
David,Lashkery Store,CWS6KU61667B,Dress,Cotton,Turquoise Blue,TURQUOISE BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,S,91,9,29,53
David,Lashkery Store,CWS6KU61667B,Dress,Cotton,Turquoise Blue,TURQUOISE BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,M,121,13,38,70
David,Lashkery Store,CWS6KU61667B,Dress,Cotton,Turquoise Blue,TURQUOISE BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,L,121,13,38,70
David,Lashkery Store,CWS6KU61667B,Dress,Cotton,Turquoise Blue,TURQUOISE BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,XL,121,13,38,70
David,Lashkery Store,CWS6KU61667B,Dress,Cotton,Turquoise Blue,TURQUOISE BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,2XL,61,6,19,36
David,Lashkery Store,CWS6KU61667B,Dress,Cotton,Turquoise Blue,TURQUOISE BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,S/M,0,0,0,0
David,Lashkery Store,CWS6KU61667B,Dress,Cotton,Turquoise Blue,TURQUOISE BLUE,BLUE,2598,Ajrak-Cotton,(blank),(blank),"A+, A & B Stores",Group B,L/XL,0,0,0,0
David,Lashkery Store,CWS6TU30406A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,XS,72,6,23,43
David,Lashkery Store,CWS6TU30406A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,S,144,12,46,86
David,Lashkery Store,CWS6TU30406A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,M,144,12,46,86
David,Lashkery Store,CWS6TU30406A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,L,144,12,46,86
David,Lashkery Store,CWS6TU30406A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,XL,144,12,46,86
David,Lashkery Store,CWS6TU30406A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,2XL,72,6,23,43
David,Lashkery Store,CWS6TU30406A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,S/M,0,0,0,0
David,Lashkery Store,CWS6TU30406A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,L/XL,0,0,0,0
David,Lashkery Store,CWS6TU30406B,Tunic,Rayon,Blue,BLUE,BLUE,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,XS,72,6,23,43
David,Lashkery Store,CWS6TU30406B,Tunic,Rayon,Blue,BLUE,BLUE,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,S,144,12,46,86
David,Lashkery Store,CWS6TU30406B,Tunic,Rayon,Blue,BLUE,BLUE,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,M,144,12,46,86
David,Lashkery Store,CWS6TU30406B,Tunic,Rayon,Blue,BLUE,BLUE,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,L,144,12,46,86
David,Lashkery Store,CWS6TU30406B,Tunic,Rayon,Blue,BLUE,BLUE,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,XL,144,12,46,86
David,Lashkery Store,CWS6TU30406B,Tunic,Rayon,Blue,BLUE,BLUE,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,2XL,72,6,23,43
David,Lashkery Store,CWS6TU30406B,Tunic,Rayon,Blue,BLUE,BLUE,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,S/M,0,0,0,0
David,Lashkery Store,CWS6TU30406B,Tunic,Rayon,Blue,BLUE,BLUE,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group A,L/XL,0,0,0,0
David,Lashkery Store,CWS6TU30407A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,XS,72,6,23,43
David,Lashkery Store,CWS6TU30407A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,S,144,12,46,86
David,Lashkery Store,CWS6TU30407A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,M,144,12,46,86
David,Lashkery Store,CWS6TU30407A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,L,144,12,46,86
David,Lashkery Store,CWS6TU30407A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,XL,144,12,46,86
David,Lashkery Store,CWS6TU30407A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,2XL,72,6,23,43
David,Lashkery Store,CWS6TU30407A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,S/M,0,0,0,0
David,Lashkery Store,CWS6TU30407A,Tunic,Rayon,Black,BLACK,BLACK,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,L/XL,0,0,0,0
David,Lashkery Store,CWS6TU30407B,Tunic,Rayon,Wine,WINE,RED,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,XS,72,6,23,43
David,Lashkery Store,CWS6TU30407B,Tunic,Rayon,Wine,WINE,RED,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,S,144,12,46,86
David,Lashkery Store,CWS6TU30407B,Tunic,Rayon,Wine,WINE,RED,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,M,144,12,46,86
David,Lashkery Store,CWS6TU30407B,Tunic,Rayon,Wine,WINE,RED,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,L,144,12,46,86
David,Lashkery Store,CWS6TU30407B,Tunic,Rayon,Wine,WINE,RED,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,XL,144,12,46,86
David,Lashkery Store,CWS6TU30407B,Tunic,Rayon,Wine,WINE,RED,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,2XL,72,6,23,43
David,Lashkery Store,CWS6TU30407B,Tunic,Rayon,Wine,WINE,RED,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,S/M,0,0,0,0
David,Lashkery Store,CWS6TU30407B,Tunic,Rayon,Wine,WINE,RED,998,Rayon-Printed,(blank),(blank),"A+, A & B Stores",Group B,L/XL,0,0,0,0
David,Lashkery Store,FWA5TU30326A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,XS,89,6,29,54
David,Lashkery Store,FWA5TU30326A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,S,178,12,58,108
David,Lashkery Store,FWA5TU30326A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,M,178,12,58,108
David,Lashkery Store,FWA5TU30326A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,L,178,12,58,108
David,Lashkery Store,FWA5TU30326A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,XL,178,12,58,108
David,Lashkery Store,FWA5TU30326A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,2XL,89,6,29,54
David,Lashkery Store,FWA5TU30326A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,S/M,0,0,0,0
David,Lashkery Store,FWA5TU30326A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,L/XL,0,0,0,0
David,Lashkery Store,FWA5TU30327A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,XS,89,6,29,54
David,Lashkery Store,FWA5TU30327A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,S,178,12,58,108
David,Lashkery Store,FWA5TU30327A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,M,178,12,58,108
David,Lashkery Store,FWA5TU30327A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,L,178,12,58,108
David,Lashkery Store,FWA5TU30327A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,XL,178,12,58,108
David,Lashkery Store,FWA5TU30327A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,2XL,89,6,29,54
David,Lashkery Store,FWA5TU30327A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,S/M,0,0,0,0
David,Lashkery Store,FWA5TU30327A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group A,L/XL,0,0,0,0
David,Lashkery Store,FWA5TU30328A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,XS,89,4,30,55
David,Lashkery Store,FWA5TU30328A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,S,178,8,60,110
David,Lashkery Store,FWA5TU30328A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,M,178,8,60,110
David,Lashkery Store,FWA5TU30328A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,L,178,8,60,110
David,Lashkery Store,FWA5TU30328A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,XL,178,8,60,110
David,Lashkery Store,FWA5TU30328A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,2XL,89,4,30,55
David,Lashkery Store,FWA5TU30328A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,S/M,0,0,0,0
David,Lashkery Store,FWA5TU30328A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,L/XL,0,0,0,0
David,Lashkery Store,FWA5TU30329A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,XS,89,6,29,54
David,Lashkery Store,FWA5TU30329A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,S,178,12,58,108
David,Lashkery Store,FWA5TU30329A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,M,178,12,58,108
David,Lashkery Store,FWA5TU30329A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,L,178,12,58,108
David,Lashkery Store,FWA5TU30329A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,XL,178,12,58,108
David,Lashkery Store,FWA5TU30329A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,2XL,89,6,29,54
David,Lashkery Store,FWA5TU30329A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,S/M,0,0,0,0
David,Lashkery Store,FWA5TU30329A,Tunic,Cotton Flex,Beige,BEIGE,NEUTRAL,998,Cotton Flex-Solid,(blank),(blank),All Stores,Group B,L/XL,0,0,0,0
David,Navjyoti Fashions,CWS6KU61724A,Kurta,Cotton Flex,Cream,CREAM,NEUTRAL,1298,Cotton Flex-Solid,(blank),(blank),A+ & A Stores,Group A,XS,26,2,8,16
David,Navjyoti Fashions,CWS6KU61724A,Kurta,Cotton Flex,Cream,CREAM,NEUTRAL,1298,Cotton Flex-Solid,(blank),(blank),A+ & A Stores,Group A,S,53,4,17,32
David,Navjyoti Fashions,CWS6KU61724A,Kurta,Cotton Flex,Cream,CREAM,NEUTRAL,1298,Cotton Flex-Solid,(blank),(blank),A+ & A Stores,Group A,M,79,6,26,47
David,Navjyoti Fashions,CWS6KU61724A,Kurta,Cotton Flex,Cream,CREAM,NEUTRAL,1298,Cotton Flex-Solid,(blank),(blank),A+ & A Stores,Group A,L,79,6,26,47
